2CXN:	HEADER    ISOMERASE                               30-JUN-05   2CXN              
2QML:	HEADER    UNKNOWN FUNCTION                        16-JUL-07   2QML              
3H6J:	HEADER    HYDROLASE                               23-APR-09   3H6J              
1I24:	HEADER    BIOSYNTHETIC PROTEIN                    05-FEB-01   1I24              
5KCO:	HEADER    TRANSFERASE                             06-JUN-16   5KCO              
1I27:	HEADER    TRANSCRIPTION                           07-FEB-01   1I27              
3FXA:	HEADER    SUGAR BINDING PROTEIN                   20-JAN-09   3FXA              
3P0K:	HEADER    OXIDOREDUCTASE, VIRAL PROTEIN           29-SEP-10   3P0K              
2CJT:	HEADER    EXOCYTOSIS                              06-APR-06   2CJT              
3PSM:	HEADER    ANTIMICROBIAL PROTEIN                   01-DEC-10   3PSM              
3PSH:	HEADER    METAL TRANSPORT                         01-DEC-10   3PSH              
5BY8:	HEADER    BIOSYNTHETIC PROTEIN                    10-JUN-15   5BY8              
3OG2:	HEADER    HYDROLASE                               16-AUG-10   3OG2              
2OML:	HEADER    ISOMERASE                               22-JAN-07   2OML              
5BY5:	HEADER    LYASE                                   10-JUN-15   5BY5              
1BGF:	HEADER    TRANSCRIPTION FACTOR                    28-MAY-98   1BGF              
2AIB:	HEADER    TOXIN                                   29-JUL-05   2AIB              
1R6J:	HEADER    MEMBRANE PROTEIN                        15-OCT-03   1R6J              
4OM8:	HEADER    OXIDOREDUCTASE                          27-JAN-14   4OM8              
4G7X:	HEADER    PROTEIN BINDING/PROTEIN BINDING         20-JUL-12   4G7X              
4A7U:	HEADER    OXIDOREDUCTASE                          14-NOV-11   4A7U              
3LT7:	HEADER    CELL ADHESION                           15-FEB-10   3LT7              
1HQ1:	HEADER    SIGNALING PROTEIN/RNA                   13-DEC-00   1HQ1              
3I10:	HEADER    HYDROLASE                               25-JUN-09   3I10              
3ITQ:	HEADER    OXIDOREDUCTASE                          28-AUG-09   3ITQ              
1VL7:	HEADER    OXIDOREDUCTASE                          13-JUL-04   1VL7              
1OQJ:	HEADER    DNA BINDING PROTEIN                     10-MAR-03   1OQJ              
4M91:	HEADER    OXIDOREDUCTASE                          14-AUG-13   4M91              
4GC3:	HEADER    HYDROLASE                               29-JUL-12   4GC3              
3F43:	HEADER    TRANSCRIPTION                           31-OCT-08   3F43              
4U9O:	HEADER    OXIDOREDUCTASE                          06-AUG-14   4U9O              
4BGC:	HEADER    TRANSPORT PROTEIN                       25-MAR-13   4BGC              
4BGB:	HEADER    TRANSFERASE                             24-MAR-13   4BGB              
5DWA:	HEADER    HYDROLASE                               22-SEP-15   5DWA              
1J34:	HEADER    PROTEIN BINDING/BLOOD CLOTTING          20-JAN-03   1J34              
4I8H:	HEADER    HYDROLASE                               03-DEC-12   4I8H              
5ARM:	HEADER    COPPER-BINDING PROTEIN                  25-SEP-15   5ARM              
2JFR:	HEADER    HYDROLASE                               04-FEB-07   2JFR              
2Z26:	HEADER    HYDROLASE                               17-MAY-07   2Z26              
2R2Z:	HEADER    TOXIN                                   28-AUG-07   2R2Z              
4WZ4:	HEADER    HYDROLASE/HYDROLASE INHIBITOR           18-NOV-14   4WZ4              
5AIM:	HEADER    TRANSCRIPTION                           16-FEB-15   5AIM              
1KYF:	HEADER    ENDOCYTOSIS/EXOCYTOSIS                  04-FEB-02   1KYF              
2ET1:	HEADER    OXIDOREDUCTASE                          27-OCT-05   2ET1              
5HWA:	HEADER    HYDROLASE                               29-JAN-16   5HWA              
5HWK:	HEADER    TRANSFERASE                             29-JAN-16   5HWK              
5AIG:	HEADER    HYDROLASE                               13-FEB-15   5AIG              
3RZN:	HEADER    LIPID TRANSPORT                         12-MAY-11   3RZN              
5DP2:	HEADER    OXIDOREDUCTASE                          12-SEP-15   5DP2              
5FQI:	HEADER    HYDROLASE                               11-DEC-15   5FQI              
4F98:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   18-MAY-12   4F98              
5FQE:	HEADER    HYDROLASE                               10-DEC-15   5FQE              
2E3H:	HEADER    STRUCTURAL PROTEIN                      26-NOV-06   2E3H              
4ME2:	HEADER    RNA BINDING PROTEIN                     24-AUG-13   4ME2              
3NKE:	HEADER    IMMUNE SYSTEM                           18-JUN-10   3NKE              
1KWF:	HEADER    HYDROLASE                               29-JAN-02   1KWF              
4I84:	HEADER    PROTEIN TRANSPORT                       03-DEC-12   4I84              
3UFE:	HEADER    TRANSCRIPTION                           01-NOV-11   3UFE              
4CGO:	HEADER    TRANSFERASE                             25-NOV-13   4CGO              
4IUS:	HEADER    TRANSFERASE                             21-JAN-13   4IUS              
3GJY:	HEADER    TRANSFERASE                             09-MAR-09   3GJY              
4G4G:	HEADER    HYDROLASE                               16-JUL-12   4G4G              
4IUM:	HEADER    HYDROLASE/PROTEIN BINDING               21-JAN-13   4IUM              
2QJW:	HEADER    HYDROLASE                               09-JUL-07   2QJW              
1J3W:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   18-FEB-03   1J3W              
4FUU:	HEADER    HYDROLASE                               28-JUN-12   4FUU              
1KKO:	HEADER    LYASE                                   10-DEC-01   1KKO              
4ZJH:	HEADER    MEMBRANE PROTEIN                        29-APR-15   4ZJH              
3B64:	HEADER    CYTOKINE                                27-OCT-07   3B64              
3N6Z:	HEADER    HYDROLASE                               26-MAY-10   3N6Z              
4U0O:	HEADER    TRANSFERASE                             13-JUL-14   4U0O              
1EKQ:	HEADER    TRANSFERASE                             09-MAR-00   1EKQ              
2QLW:	HEADER    ISOMERASE                               13-JUL-07   2QLW              
2WCW:	HEADER    HYDROLASE                               17-MAR-09   2WCW              
4ESW:	HEADER    TRANSFERASE                             23-APR-12   4ESW              
3VL1:	HEADER    CHAPERONE                               28-NOV-11   3VL1              
4BU0:	HEADER    REPLICATION                             19-JUN-13   4BU0              
3OXP:	HEADER    TRANSFERASE                             21-SEP-10   3OXP              
2PUJ:	HEADER    HYDROLASE                               09-MAY-07   2PUJ              
1WWI:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   05-JAN-05   1WWI              
1GNL:	HEADER    HYBRID CLUSTER PROTEIN                  05-OCT-01   1GNL              
2NXV:	HEADER    TRANSFERASE                             20-NOV-06   2NXV              
1NUY:	HEADER    HYDROLASE                               01-FEB-03   1NUY              
2RAF:	HEADER    OXIDOREDUCTASE                          14-SEP-07   2RAF              
2Q5C:	HEADER    TRANSCRIPTION                           31-MAY-07   2Q5C              
3H5J:	HEADER    LYASE                                   22-APR-09   3H5J              
5EQ7:	HEADER    BIOSYNTHETIC PROTEIN                    12-NOV-15   5EQ7              
4ARU:	HEADER    HYDROLASE                               26-APR-12   4ARU              
3ND1:	HEADER    TRANSFERASE                             06-JUN-10   3ND1              
1G3P:	HEADER    VIRAL PROTEIN                           22-DEC-97   1G3P              
2ILK:	HEADER    CYTOKINE                                01-JUL-96   2ILK              
5M72:	HEADER    PROTEIN TRANSPORT                       26-OCT-16   5M72              
1D5T:	HEADER    HYDROLASE INHIBITOR                     11-OCT-99   1D5T              
4V1K:	HEADER    SUGAR BINDING PROTEIN                   29-SEP-14   4V1K              
4V1J:	HEADER    CELL ADHESION                           29-SEP-14   4V1J              
2YFO:	HEADER    HYDROLASE                               07-APR-11   2YFO              
1T3Y:	HEADER    PROTEIN BINDING                         28-APR-04   1T3Y              
4Q8W:	HEADER    TRANSFERASE/TRANSFERASE INHIBITOR       28-APR-14   4Q8W              
3NDH:	HEADER    HYDROLASE/DNA                           07-JUN-10   3NDH              
2IBL:	HEADER    CHAPERONE                               11-SEP-06   2IBL              
2NVH:	HEADER    CYTOKINE                                12-NOV-06   2NVH              
1EUV:	HEADER    HYDROLASE                               17-APR-00   1EUV              
4Y88:	HEADER    CELL ADHESION                           16-FEB-15   4Y88              
2RA9:	HEADER    UNKNOWN FUNCTION                        14-SEP-07   2RA9              
2IBD:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   11-SEP-06   2IBD              
2PU3:	HEADER    HYDROLASE                               08-MAY-07   2PU3              
4HI8:	HEADER    SIGNALING PROTEIN                       11-OCT-12   4HI8              
4GZC:	HEADER    ENDOCYTOSIS, LIPID BINDING PROTEIN      06-SEP-12   4GZC              
3VLA:	HEADER    PLANT PROTEIN                           30-NOV-11   3VLA              
2W40:	HEADER    TRANSFERASE                             18-NOV-08   2W40              
4HI7:	HEADER    UNKNOWN FUNCTION                        11-OCT-12   4HI7              
5F5N:	HEADER    OXIDOREDUCTASE                          04-DEC-15   5F5N              
1UGI:	HEADER    HYDROLASE INHIBITOR                     04-NOV-98   1UGI              
2P8I:	HEADER    OXIDOREDUCTASE                          22-MAR-07   2P8I              
3B6E:	HEADER    HYDROLASE                               29-OCT-07   3B6E              
3RL5:	HEADER    HYDROLASE                               19-APR-11   3RL5              
3KM5:	HEADER    CELL INVASION                           09-NOV-09   3KM5              
4CI9:	HEADER    HYDROLASE                               06-DEC-13   4CI9              
5EMI:	HEADER    HYDROLASE                               06-NOV-15   5EMI              
3GZR:	HEADER    UNKNOWN FUNCTION                        07-APR-09   3GZR              
5I0Y:	HEADER    METAL TRANSPORT                         04-FEB-16   5I0Y              
4QA8:	HEADER    LIPID TRANSPORT                         02-MAY-14   4QA8              
4N1I:	HEADER    HYDROLASE                               04-OCT-13   4N1I              
5C40:	HEADER    TRANSFERASE                             17-JUN-15   5C40              
5EMX:	HEADER    TRANSCRIPTION                           06-NOV-15   5EMX              
3ON9:	HEADER    VIRAL PROTEIN                           28-AUG-10   3ON9              
2PRX:	HEADER    HYDROLASE                               04-MAY-07   2PRX              
2FRG:	HEADER    IMMUNE SYSTEM                           19-JAN-06   2FRG              
2H8E:	HEADER    HYDROLASE                               07-JUN-06   2H8E              
4ZX2:	HEADER    HYDROLASE/HYDROLASE INHIBITOR           20-MAY-15   4ZX2              
2WFW:	HEADER    ATP-BINDING PROTEIN                     15-APR-09   2WFW              
1Z2U:	HEADER    LIGASE                                  09-MAR-05   1Z2U              
4F1V:	HEADER    PHOSPHATE-BINDING PROTEIN               07-MAY-12   4F1V              
1Z2N:	HEADER    TRANSFERASE                             08-MAR-05   1Z2N              
3FIL:	HEADER    PROTEIN BINDING                         12-DEC-08   3FIL              
4W64:	HEADER    UNKNOWN FUNCTION                        20-AUG-14   4W64              
3BVX:	HEADER    HYDROLASE                               07-JAN-08   3BVX              
2VY8:	HEADER    TRANSCRIPTION                           19-JUL-08   2VY8              
2XBG:	HEADER    PHOTOSYNTHESIS                          09-APR-10   2XBG              
4MAX:	HEADER    UNKNOWN FUNCTION                        18-AUG-13   4MAX              
5KDS:	HEADER    HYDROLASE                               08-JUN-16   5KDS              
2W1R:	HEADER    TRANSCRIPTION                           20-OCT-08   2W1R              
2W1S:	HEADER    HYDROLASE                               20-OCT-08   2W1S              
1UUY:	HEADER    CHELATASE                               12-JAN-04   1UUY              
1Z21:	HEADER    CELL INVASION                           07-MAR-05   1Z21              
3MIL:	HEADER    HYDROLASE                               11-APR-10   3MIL              
2W1J:	HEADER    TRANSFERASE                             17-OCT-08   2W1J              
5TQI:	HEADER    TRANSFERASE                             24-OCT-16   5TQI              
3OND:	HEADER    PLANT PROTEIN                           28-AUG-10   3OND              
4QAS:	HEADER    HYDROLASE                               05-MAY-14   4QAS              
3ONH:	HEADER    LIGASE                                  28-AUG-10   3ONH              
3IUW:	HEADER    RNA BINDING PROTEIN                     31-AUG-09   3IUW              
4FCH:	HEADER    CARBOHYDRATE-BINDING PROTEIN            24-MAY-12   4FCH              
1LLF:	HEADER    HYDROLASE                               28-APR-02   1LLF              
4CIC:	HEADER    TRANSCRIPTION                           06-DEC-13   4CIC              
